year,region,latitude,longitude,temperature,rainfall,humidity,wind_speed,co2_index,climate_risk_score
2018,Australia,-18.1152,132.3845,23.24,1270.73,57.02,9.99,411.25,7.346
2018,Australia,-22.7659,138.0873,24.7,550.1,55.22,9.27,410.82,6.961
2018,Australia,-31.8134,134.3289,22.94,654.79,77.81,9.54,411.7,6.834
2018,Australia,-21.4484,146.1205,26.36,723.13,32.21,14.99,412.31,6.428
2018,Australia,-20.273,111.4928,20.94,1045.93,65.09,10.04,410.1,5.698
2018,Australia,-32.4,139.1751,28.04,931.02,79.34,10.83,411.37,6.442
2018,Australia,-25.6601,124.8099,18.73,853.71,75.17,16.99,409.92,5.533
2018,Australia,-43.6922,120.6678,27.91,1481.9,50.07,10.79,410.2,7.881
2018,Australia,-33.3045,139.8961,19.88,1881.0,57.34,15.01,409.87,7.25
2018,Australia,-23.4493,149.1781,32.84,814.3,56.06,14.93,412.18,7.94
2018,Australia,-24.827,118.3755,24.38,712.61,60.49,10.15,408.98,5.675
2018,Australia,-25.2111,141.7527,25.41,678.11,16.86,11.09,412.68,7.62
2018,Arctic,75.7169,156.6528,3.09,813.59,76.28,12.46,409.49,4.235
2018,Arctic,76.8459,-103.4232,-5.1,531.79,70.71,15.31,413.18,4.36
2018,Arctic,74.697,-155.1876,-1.62,577.34,43.43,11.28,415.32,4.25
2018,Arctic,72.1599,108.9152,1.43,1306.0,74.29,15.55,414.0,4.996
2018,Arctic,72.6312,32.5769,-0.73,1058.33,45.95,16.32,408.27,4.048
2018,Arctic,74.9868,-28.4765,-3.05,1811.75,72.04,15.79,410.08,4.084
2018,Arctic,72.989,166.341,-7.48,338.26,45.62,21.28,415.68,4.104
2018,Arctic,66.9285,70.463,-5.86,1495.07,88.1,10.43,411.08,3.914
2018,Arctic,79.0761,-40.4726,-7.37,1131.59,70.92,13.43,413.04,3.86
2018,Arctic,80.4323,159.8932,2.74,336.12,54.77,13.71,405.91,4.407
2018,Arctic,78.1096,-79.3394,-4.95,617.77,72.26,7.53,407.11,3.822
2018,Arctic,71.989,-46.4675,0.17,1295.39,71.83,18.44,413.73,3.603
2018,Arctic,70.0523,-167.226,-0.32,733.16,48.79,16.24,407.79,3.541
2018,Arctic,78.1594,121.5579,-1.58,593.03,71.16,16.72,411.42,3.822
2018,Arctic,79.7209,-65.3333,3.18,814.39,56.25,13.35,411.8,4.481
2018,Arctic,69.4236,156.5073,-13.7,1422.11,86.92,11.55,409.12,3.199
2018,Arctic,80.0828,-25.7777,-1.91,627.95,40.22,17.46,412.45,4.897
2018,Arctic,76.4055,-28.503,-9.1,1228.84,31.36,10.84,414.37,4.097
2018,Arctic,69.2192,-113.2448,-1.72,1150.66,78.77,12.18,408.03,4.404
2018,Arctic,69.3078,-37.1307,-0.93,859.75,64.6,10.42,412.22,3.667
2019,North America,42.2397,-156.0021,22.95,1261.43,76.16,19.67,420.75,7.086
2019,North America,53.6038,-86.5494,19.96,1657.2,53.71,12.01,414.18,6.834
2019,North America,59.1728,-102.7617,14.07,825.63,62.61,13.09,409.71,5.572
2019,North America,58.2597,-95.5091,11.36,483.79,60.45,5.7,412.65,4.952
2019,North America,41.55,-81.2351,22.59,1392.91,50.31,9.71,413.15,6.974
2019,North America,52.1185,-50.2206,17.36,636.88,71.2,15.06,412.86,5.992
2019,North America,29.0851,-119.9288,16.21,981.68,63.93,21.06,413.28,6.627
2019,North America,31.7359,-69.1649,15.5,923.97,64.2,10.16,410.61,6.316
2019,North America,57.7231,-76.7105,16.6,1254.39,70.7,17.15,411.82,5.764
2019,North America,46.5317,-165.7534,15.01,196.82,85.83,12.9,413.89,7.003
2019,North America,46.3637,-122.6549,14.43,812.98,57.4,19.79,414.89,6.441
2019,North America,33.7253,-107.7837,7.66,335.74,65.4,14.13,413.12,5.349
2019,North America,44.8852,-92.2377,19.69,948.27,59.09,18.71,416.47,6.377
2019,North America,29.1913,-63.8658,19.18,1093.06,60.11,14.82,412.17,6.332
2019,North America,61.6904,-132.9696,-2.4,428.41,49.15,1.2,412.55,4.455
2019,North America,55.8836,-110.5114,18.28,1159.68,35.35,12.54,412.57,6.044
2019,North America,39.7564,-117.9828,10.88,1297.14,57.86,11.97,413.53,6.352
2019,North America,68.4153,-108.5727,-5.41,700.05,65.31,21.57,416.4,4.297
2019,North America,57.6657,-162.8831,16.58,1507.93,71.92,4.83,411.43,6.628
2019,North America,43.7837,-128.4008,13.18,845.03,55.69,12.84,415.19,5.685
2019,South America,-41.1962,-61.439,30.08,678.9,43.69,14.85,412.01,7.358
2019,South America,-46.6515,-43.5324,35.23,917.57,69.27,6.23,411.82,7.483
2019,South America,-11.3001,-73.9335,30.12,1085.35,56.6,11.48,415.77,8.68
2019,South America,-48.5418,-43.4511,26.52,1323.25,65.15,17.02,411.21,7.124
2019,South America,-0.2923,-52.6477,22.71,134.18,52.53,18.04,410.37,6.584
2019,South America,-41.3052,-38.8211,28.36,456.01,55.13,18.78,411.16,8.307
2019,South America,-8.4004,-69.0481,24.49,489.54,52.55,16.18,413.53,7.735
2019,South America,-30.4677,-49.8654,20.95,425.58,46.51,18.42,414.66,6.59
2019,South America,-1.0401,-57.6135,33.61,1051.25,20.11,15.19,415.41,8.091
2019,South America,-8.9566,-39.5966,21.04,593.0,55.18,18.26,412.01,6.971
2019,South America,-4.3588,-55.1978,25.81,245.6,69.7,22.55,414.97,7.08
2019,South America,-34.6681,-67.9875,33.99,816.57,50.06,13.37,412.91,8.735
2019,South America,-7.6357,-65.8569,26.47,1430.31,83.74,14.34,412.91,7.478
2019,South America,10.1467,-66.9816,25.6,284.71,83.29,14.98,411.22,6.355
2019,South America,-19.1577,-62.4638,23.5,765.54,67.32,11.94,414.63,6.969
2019,South America,-39.4926,-58.1752,22.7,1188.51,49.77,18.82,418.23,7.297
2019,South America,-14.1726,-46.8534,23.84,1027.56,90.2,11.91,411.46,6.351
2019,South America,-46.654,-61.3251,32.68,1034.04,74.58,12.81,411.26,7.173
2019,South America,1.8022,-80.4735,22.35,1086.51,67.8,16.41,410.56,6.79
2019,South America,-12.4888,-73.6559,27.9,478.63,74.52,23.36,415.21,7.47
2019,Europe,43.4306,-5.1237,12.94,1048.46,42.92,6.44,413.98,5.846
2019,Europe,42.9553,8.7878,17.14,551.43,57.92,21.06,414.84,5.712
2019,Europe,54.4097,-1.4407,10.48,146.81,67.99,15.28,414.44,6.082
2019,Europe,36.9639,12.8033,18.04,1559.45,52.48,9.92,411.27,6.205
2019,Europe,47.3529,15.7427,17.74,1205.07,33.03,10.08,413.7,6.348
2019,Europe,48.6119,37.439,21.04,819.03,45.25,9.75,415.01,6.654
2019,Europe,63.305,29.7932,-10.1,491.47,44.69,10.74,412.7,4.108
2019,Europe,50.0793,31.5989,14.97,665.33,61.34,14.81,415.15,6.509
2019,Europe,37.1805,0.1604,6.77,886.48,80.76,12.25,415.82,4.987
2019,Europe,40.2198,17.7311,11.58,1237.7,73.23,14.11,411.09,5.801
2019,Europe,57.6013,19.61,14.71,283.55,72.61,12.9,415.43,6.455
2019,Europe,53.9734,-5.5065,21.21,887.84,44.48,7.65,412.0,6.379
2019,Europe,44.0302,24.1141,22.19,412.64,94.97,20.9,413.82,6.166
2019,Europe,35.8494,11.5872,10.88,1063.9,47.65,11.14,413.13,5.337
2019,Europe,70.2428,7.694,6.29,733.21,66.61,14.58,414.25,5.38
2019,Europe,69.2586,1.5383,1.5,1054.08,63.37,14.23,413.26,4.199
2019,Europe,70.1851,8.9784,-0.41,1019.61,56.51,13.77,412.43,4.585
2019,Europe,36.9652,30.2413,15.09,1019.72,75.01,11.16,414.74,6.065
2019,Europe,52.3183,23.8479,18.76,953.64,39.18,11.92,415.3,6.175
2019,Europe,52.9258,7.7126,11.61,1000.23,83.27,17.08,416.61,5.417
2019,Africa,-29.6235,-15.9154,25.41,529.73,49.74,10.29,410.93,7.902
2019,Africa,5.1308,9.2807,30.96,1147.42,43.28,7.67,412.44,8.045
2019,Africa,-26.4205,15.5794,30.57,1621.25,56.6,14.44,410.52,7.749
2019,Africa,19.6567,41.9639,13.95,837.8,53.29,12.89,414.39,4.908
2019,Africa,35.105,8.3553,13.7,755.77,53.24,12.08,413.55,5.971
2019,Africa,4.1876,5.387,24.82,1720.69,42.13,10.53,413.14,7.659
2019,Africa,-3.5797,4.8742,28.34,568.25,80.55,12.18,411.74,7.812
2019,Africa,5.53,32.7465,31.02,1618.15,46.17,17.75,410.49,8.213
2019,Africa,25.3949,14.1197,20.67,1175.41,64.48,16.03,413.67,6.673
2019,Africa,9.5376,23.2709,25.41,1042.55,61.22,7.55,412.87,7.903
2019,Africa,10.6402,12.1293,30.67,1108.1,68.41,10.33,413.01,8.405
2019,Africa,-11.7272,-19.0384,23.52,1371.95,39.34,9.21,417.34,7.148
2019,Africa,20.5741,7.8725,20.96,1315.8,51.45,12.85,414.16,7.171
2019,Africa,11.6639,-15.8179,27.05,1462.21,71.32,7.97,413.11,7.062
2019,Africa,23.8561,29.3698,16.39,840.25,61.04,14.84,412.26,5.509
2019,Africa,35.3188,-4.0923,7.78,1454.37,67.45,15.45,416.07,4.943
2019,Africa,4.5314,-0.2304,27.15,254.98,65.39,12.4,411.93,7.407
2019,Africa,-0.7496,8.377,23.16,1170.34,57.63,16.56,408.44,6.482
2019,Africa,-14.8006,43.5481,29.36,225.66,70.97,11.44,412.07,8.316
2019,Africa,14.0719,29.975,34.13,1454.22,48.07,14.57,412.82,9.261
2019,Asia,35.692,160.3999,19.49,454.62,63.75,10.25,410.16,7.039
2019,Asia,52.1472,158.2787,15.25,440.96,42.58,10.12,413.07,6.788
2019,Asia,28.7353,124.4915,13.21,659.44,22.03,16.26,413.05,5.852
2019,Asia,41.4542,154.3253,14.26,1176.33,75.88,15.19,414.92,5.985
2019,Asia,68.2085,69.1387,-5.03,720.28,80.67,22.03,416.73,3.374
2019,Asia,71.3157,63.8357,-7.7,471.22,62.02,2.77,412.36,4.567
2019,Asia,28.1429,155.763,14.25,1174.4,74.03,11.87,413.07,5.753
2019,Asia,36.3845,66.19,14.8,443.24,69.69,15.93,414.93,5.838
2019,Asia,42.8419,85.8752,13.32,591.23,41.14,12.9,416.7,5.748
2019,Asia,52.0061,69.8602,16.67,99.78,69.94,22.51,408.34,5.933
2019,Asia,39.8785,100.8092,19.94,989.7,80.88,17.32,416.95,7.132
2019,Asia,45.4845,43.7613,12.5,855.24,60.93,13.66,416.23,5.588
2019,Asia,24.0951,75.9048,18.6,386.24,56.98,19.31,414.13,6.601
2019,Asia,13.1728,108.1286,22.55,869.43,64.07,17.79,413.73,7.427
2019,Asia,46.9657,138.1196,20.88,551.21,42.76,16.07,410.86,6.594
2019,Asia,70.3725,54.6334,1.06,1512.85,56.19,11.4,414.18,4.358
2019,Asia,38.3979,40.5985,15.87,982.9,47.48,11.09,412.05,5.267
2019,Asia,65.9949,129.8643,1.16,842.5,47.83,16.98,414.82,4.688
2019,Asia,39.7523,142.7057,14.95,787.57,36.59,16.65,413.33,6.269
2019,Asia,37.0061,138.2243,6.63,1139.93,62.5,11.07,414.34,5.638
2019,Australia,-31.6477,115.7477,31.89,658.85,61.0,3.5,410.58,7.883
2019,Australia,-33.1068,138.9993,26.28,797.21,74.3,9.13,414.4,6.858
2019,Australia,-22.4026,153.7059,24.97,1138.62,60.65,13.47,412.83,7.154
2019,Australia,-40.7063,136.3116,24.58,525.43,59.4,11.63,415.08,7.517
2019,Australia,-27.5354,114.3141,28.53,877.38,49.08,9.63,415.25,7.829
2019,Australia,-13.0729,127.4653,14.12,1478.52,57.65,14.57,412.9,6.901
2019,Australia,-44.1831,112.704,21.74,1537.28,65.94,16.49,412.88,6.368
2019,Australia,-23.1343,149.2723,31.43,869.99,53.71,19.55,417.37,7.707
2019,Australia,-43.9098,150.0865,22.97,1271.71,56.19,16.4,413.02,7.773
2019,Australia,-19.2236,117.0102,24.02,834.9,53.82,16.95,415.38,7.22
2019,Australia,-13.4504,114.7834,25.55,1003.57,73.47,17.72,408.16,6.907
2019,Australia,-12.8499,126.1883,25.71,1235.17,43.82,15.04,415.34,6.539
2019,Australia,-19.5821,111.7633,36.03,1423.85,60.02,10.69,413.19,8.47
2019,Australia,-18.3906,135.9392,24.07,1172.58,40.61,12.35,414.3,7.405
2019,Australia,-44.1123,110.4286,22.97,771.18,81.91,18.65,413.96,5.737
2019,Australia,-27.5287,137.1503,24.73,738.56,65.65,15.55,415.44,6.609
2019,Australia,-21.4787,131.3086,26.88,878.49,45.88,16.02,415.6,7.648
2019,Australia,-13.9592,120.0278,32.67,1375.85,48.24,3.82,414.14,8.462
2019,Australia,-27.605,115.7757,24.92,989.21,51.83,19.16,413.84,6.592
2019,Australia,-35.1958,139.6808,31.12,1343.92,80.85,13.37,412.55,7.91
2019,Arctic,79.4893,-161.4605,-2.36,686.41,51.7,12.53,411.2,4.611
2019,Arctic,66.3032,-29.3689,-6.46,483.35,89.04,11.49,414.76,4.091
2019,Arctic,74.2835,-9.8748,0.72,640.43,59.57,9.4,417.19,4.226
2019,Arctic,80.6819,160.7744,-4.11,655.68,61.21,19.48,417.12,3.973
2019,Arctic,75.6308,169.4571,-5.95,1916.52,80.44,14.76,416.71,5.049
2019,Arctic,81.543,42.6224,4.03,569.04,85.11,13.1,416.59,5.054
2019,Arctic,73.2141,173.9958,-4.15,839.48,80.69,4.74,411.06,3.632
2019,Arctic,76.7529,-44.235,3.01,1184.31,50.43,19.34,410.37,5.928
2019,Arctic,79.9329,136.3531,-4.76,842.69,53.56,9.71,417.39,4.391
2019,Arctic,71.3019,60.2997,-1.3,1155.91,64.06,9.36,415.69,4.515
2019,Arctic,71.6048,-27.7396,0.41,1927.68,44.77,14.68,415.76,4.458
2019,Arctic,68.5186,-68.8169,1.92,1477.71,62.39,10.63,412.66,4.63
2019,Arctic,73.3474,-140.6351,0.28,1143.6,59.88,14.23,413.38,3.936
2019,Arctic,66.9602,43.4606,-7.41,1095.78,50.82,14.91,415.24,3.309
2019,Arctic,70.4865,4.0226,4.11,403.87,52.28,19.35,413.07,4.528
2019,Arctic,78.3502,101.0746,-4.55,737.53,53.47,13.17,409.76,3.909
2019,Arctic,72.6742,59.3948,-4.35,474.05,69.18,18.81,415.9,3.62
2019,Arctic,78.245,33.2948,0.02,1138.86,52.93,14.88,416.01,4.747
2019,Arctic,72.2347,-108.7197,2.82,1077.4,61.79,11.78,415.92,5.664
2019,Arctic,76.4005,47.2951,-3.46,747.43,57.65,14.15,416.4,4.761
2020,North America,35.7629,-97.4203,9.33,1046.19,73.2,13.68,419.66,4.983
2020,North America,26.5908,-158.8196,11.25,684.29,49.47,16.11,414.99,4.939
2020,North America,39.9147,-98.9237,11.8,300.92,63.11,14.74,419.67,6.506
2020,North America,50.0728,-75.3006,12.18,1001.24,68.89,16.82,414.89,5.983
2020,North America,37.2228,-133.1013,11.62,959.85,42.33,12.3,417.64,5.171
2020,North America,63.4665,-165.2971,-3.93,978.65,63.7,12.0,417.41,4.39
2020,North America,46.3409,-66.5427,14.03,676.95,64.61,12.49,414.69,5.776
2020,North America,53.04,-158.9043,10.43,1071.21,70.15,11.68,419.68,5.661
2020,North America,45.374,-139.9493,16.33,1129.59,56.14,9.95,413.64,5.903
2020,North America,67.0048,-64.0514,-4.15,496.01,49.01,16.64,419.13,4.664
2020,North America,54.4288,-84.6438,19.42,814.88,62.11,12.32,415.4,6.513
2020,North America,57.165,-66.2799,15.44,972.22,66.5,16.67,412.8,5.495
2020,North America,46.5919,-65.682,14.39,844.6,56.04,16.23,413.62,5.937
2020,North America,65.6015,-79.5193,-1.03,1156.36,51.41,10.23,420.75,4.386
2020,North America,66.6907,-122.6937,4.47,732.19,45.02,9.03,419.02,4.511
2020,North America,29.7895,-110.3095,10.29,833.05,45.93,11.23,419.85,5.789
2020,North America,57.6292,-78.9988,15.68,774.11,63.73,14.67,414.7,6.177
2020,North America,42.8491,-159.2412,14.74,442.45,24.73,10.24,419.44,6.11
2020,North America,41.6171,-103.3654,12.05,408.2,56.97,23.69,416.75,6.828
2020,North America,61.1608,-115.6778,6.38,906.25,51.91,8.73,415.22,5.13
2020,South America,-25.7229,-52.8541,26.32,224.28,53.6,15.25,416.86,7.854
2020,South America,2.9254,-45.7685,26.27,530.85,32.23,11.81,415.56,7.983
2020,South America,-50.9601,-68.0766,27.63,842.0,72.16,21.92,420.21,7.407
2020,South America,-4.4233,-54.9439,25.48,1221.68,42.97,12.76,418.15,6.915
2020,South America,-39.3967,-58.5212,34.11,1455.21,62.82,16.03,416.63,8.977
2020,South America,0.8499,-68.6078,30.39,1436.13,26.11,11.6,413.79,7.936
2020,South America,-24.5343,-59.5977,34.76,1197.08,61.82,15.45,416.13,8.691
2020,South America,-12.9958,-77.7177,26.99,531.26,79.15,12.22,417.87,7.512
2020,South America,10.1462,-74.0611,32.62,533.45,43.73,10.38,416.1,8.784
2020,South America,-25.3517,-55.6366,27.08,0.0,71.93,18.47,415.75,7.802
2020,South America,-49.5623,-42.1715,26.38,636.22,66.48,13.07,417.69,7.27
2020,South America,-34.9616,-62.794,18.63,1475.0,53.13,15.35,419.4,6.453
2020,South America,-27.7299,-78.249,26.2,1705.02,83.49,16.48,418.73,7.555
2020,South America,-44.2318,-41.678,20.92,1431.55,67.98,14.07,415.83,6.153
2020,South America,-13.1594,-74.5133,23.97,862.91,58.43,11.27,413.9,6.096
2020,South America,7.9655,-62.3957,19.51,940.38,64.22,10.04,418.68,6.304
2020,South America,-52.8433,-48.5802,25.68,885.49,33.44,18.04,413.92,6.947
2020,South America,-4.8683,-52.727,21.76,771.41,80.74,15.85,417.18,6.24
2020,South America,11.2695,-80.3713,24.57,882.87,47.13,7.3,414.81,7.639
2020,South America,-0.6454,-56.8701,26.8,644.12,79.16,14.85,417.76,6.832
2020,Europe,60.4076,24.9983,-0.76,627.23,59.31,16.45,416.3,4.827
2020,Europe,46.2346,29.668,11.46,934.98,55.05,17.14,413.68,6.123
2020,Europe,53.0026,30.8126,16.33,642.98,51.86,12.37,418.72,6.264
2020,Europe,55.1692,-0.5993,19.39,939.84,82.04,17.11,413.74,6.156
2020,Europe,44.2031,16.6589,17.43,245.37,75.35,17.63,416.84,6.294
2020,Europe,59.2168,-9.3997,16.76,744.65,44.54,12.65,417.23,6.29
2020,Europe,57.288,26.2823,18.72,306.43,55.72,9.74,415.47,6.366
2020,Europe,65.3493,8.8967,-0.02,1352.85,35.99,14.23,417.77,5.479
2020,Europe,50.8775,2.016,20.22,873.09,46.34,7.8,413.94,5.667
2020,Europe,67.681,16.3299,-6.96,1053.09,72.68,13.99,412.61,3.97
2020,Europe,36.1225,6.8151,13.9,984.71,67.65,23.56,416.06,6.674
2020,Europe,48.3391,38.2691,16.68,461.31,64.59,6.03,414.11,6.451
2020,Europe,58.8009,21.7241,15.14,1012.29,74.77,8.68,416.64,5.655
2020,Europe,37.125,6.7466,17.82,1170.12,73.37,15.39,416.18,7.362
2020,Europe,70.2698,24.7428,-8.01,1628.24,55.65,16.28,415.18,3.69
2020,Europe,64.7316,22.5765,-0.02,733.15,100.0,18.79,417.7,4.377
2020,Europe,46.4598,-5.293,20.41,553.76,43.98,16.16,416.47,6.364
2020,Europe,59.3496,8.3075,17.51,404.59,40.6,12.55,417.3,6.847
2020,Europe,39.002,-7.9502,20.61,353.86,63.36,19.7,418.5,7.091
2020,Europe,54.0384,20.5577,20.25,967.78,48.29,10.5,416.2,6.458
2020,Africa,-5.352,4.7005,24.81,1240.91,59.76,13.71,413.86,7.182
2020,Africa,3.7128,38.1819,20.05,449.39,68.83,13.1,415.68,6.461
2020,Africa,-15.9488,43.4603,25.34,609.51,73.83,13.12,417.05,6.632
2020,Africa,-25.3228,47.7323,33.02,1460.95,31.35,10.79,416.79,7.519
2020,Africa,33.7284,5.5452,15.34,1165.54,49.6,5.02,417.8,6.682
2020,Africa,-0.4696,17.1439,29.09,162.53,86.35,15.95,413.93,8.24
2020,Africa,20.4535,-18.6081,13.87,1070.17,63.09,20.98,419.46,5.704
2020,Africa,-32.3813,-4.1336,30.32,1091.94,38.81,11.22,420.51,7.898
2020,Africa,-4.7526,42.2465,23.92,960.91,56.01,8.03,413.83,7.265
2020,Africa,35.2905,2.6176,14.56,960.28,63.52,15.25,418.13,5.444
2020,Africa,23.9663,32.6049,20.03,384.83,63.82,20.86,415.64,7.044
2020,Africa,-18.8135,-18.6287,29.2,539.81,87.51,16.0,416.87,6.836
2020,Africa,16.4979,39.4781,22.58,825.49,45.19,11.27,414.82,6.233
2020,Africa,-32.4167,0.0924,31.24,1481.08,57.06,12.43,412.2,8.307
2020,Africa,-4.9049,30.6096,25.62,1123.72,85.87,14.8,416.22,7.298
2020,Africa,-8.1475,6.6152,22.85,1355.16,54.97,11.88,414.74,6.979
2020,Africa,-0.535,32.5405,22.94,960.1,86.33,11.99,413.47,6.555
2020,Africa,32.3042,21.2754,20.11,531.71,45.74,12.71,417.2,6.11
2020,Africa,-31.2649,-0.6391,23.65,712.9,74.13,16.11,417.64,7.669
2020,Africa,30.9845,-15.8541,14.86,475.04,42.29,6.65,414.92,6.017
2020,Asia,40.6435,169.9274,14.12,903.6,44.42,18.1,414.26,5.304
2020,Asia,55.6671,154.6347,9.19,1292.0,48.88,12.5,416.21,5.913
2020,Asia,6.8882,132.7314,27.87,930.07,53.63,15.65,415.6,8.22
2020,Asia,18.0932,137.8236,14.17,969.28,79.49,19.64,415.04,5.46
2020,Asia,46.0129,59.4296,25.3,1165.64,36.09,11.1,414.59,6.773
2020,Asia,62.4663,62.8172,0.81,1386.71,67.86,6.18,413.72,4.709
2020,Asia,68.503,119.7465,-1.74,970.28,63.57,12.98,416.01,4.863
2020,Asia,12.2925,58.9863,25.75,937.91,59.5,19.19,413.62,7.971
2020,Asia,29.1855,71.1081,19.06,1362.13,38.95,9.63,416.39,7.852
2020,Asia,35.4362,155.8503,6.41,982.66,65.43,12.47,414.13,5.206
2020,Asia,50.4229,99.5099,22.15,1213.17,61.35,11.36,415.79,7.721
2020,Asia,46.5485,165.8527,19.78,1168.24,65.94,17.92,416.87,7.071
2020,Asia,11.1164,146.6861,23.89,683.08,35.92,10.35,413.95,6.749
2020,Asia,25.571,42.7528,22.33,886.98,63.63,15.09,419.01,6.486
2020,Asia,25.1524,47.7787,20.63,1487.64,67.12,18.93,416.19,6.828
2020,Asia,48.9077,153.0654,13.14,1348.97,56.87,12.68,417.62,6.031
2020,Asia,66.0413,140.604,-5.05,1103.94,80.24,10.17,416.73,3.634
2020,Asia,6.5019,61.108,30.17,1354.76,54.69,22.84,418.05,8.189
2020,Asia,72.6537,164.4097,0.69,1343.57,45.07,14.78,416.6,4.58
2020,Asia,61.2319,126.0242,-3.6,928.23,47.69,6.85,417.39,4.086
2020,Australia,-41.1952,133.349,25.34,1388.64,60.01,14.12,416.25,6.722
2020,Australia,-37.0828,138.6341,22.32,530.31,57.37,12.59,415.83,6.501
2020,Australia,-20.2079,143.8032,25.39,758.65,51.31,12.76,413.03,6.622
2020,Australia,-22.7925,149.7486,32.62,830.32,54.58,12.37,415.2,7.496
2020,Australia,-25.6656,154.4597,24.04,1450.46,88.45,18.67,416.95,7.632
2020,Australia,-25.0748,140.1132,23.74,1106.91,69.39,10.02,415.26,7.546
2020,Australia,-10.7038,119.7232,18.79,449.83,57.35,15.41,413.12,6.546
2020,Australia,-26.7557,148.5832,29.84,713.15,47.85,17.4,416.57,7.032
2020,Australia,-20.3039,127.7642,22.39,1323.73,52.83,13.99,416.42,5.948
2020,Australia,-26.8972,119.3683,23.19,1348.63,35.91,16.26,413.08,6.884
2020,Australia,-22.8447,129.1513,20.73,901.18,34.1,20.4,416.64,6.645
2020,Australia,-26.4942,145.432,26.96,1002.69,68.45,12.03,415.4,7.671
2020,Australia,-34.0164,152.8416,20.48,1549.22,50.08,17.95,416.18,6.289
2020,Australia,-25.1826,147.1586,31.42,877.04,70.56,6.95,414.83,7.034
2020,Australia,-14.9861,119.7195,23.67,1295.54,47.15,17.54,418.45,7.642
2020,Australia,-32.9209,131.3714,28.41,899.91,45.32,11.77,418.7,6.82
2020,Australia,-20.5923,151.5826,24.65,1207.81,84.48,12.82,415.35,7.462
2020,Australia,-29.4445,150.4765,24.86,62.94,48.33,9.44,417.2,7.388
2020,Australia,-10.0373,144.8302,24.95,946.38,46.95,20.21,418.43,7.867
2020,Australia,-28.1709,152.4974,32.54,677.61,46.93,11.59,416.88,7.546
2020,Arctic,69.8328,-9.0945,0.01,343.16,46.02,18.87,418.19,4.983
2020,Arctic,67.5076,75.8414,-5.01,805.1,37.3,15.01,415.93,3.512
2020,Arctic,75.4231,82.7592,0.85,755.06,59.98,16.51,416.14,5.414
2020,Arctic,67.1115,-62.5999,0.62,444.14,73.86,8.8,417.11,4.462
2020,Arctic,67.773,142.2541,-0.01,1312.94,62.3,9.2,414.04,4.299
2020,Arctic,75.213,-45.8724,-1.48,495.79,81.84,11.19,416.33,4.119
2020,Arctic,72.9839,-33.8177,-3.71,1309.32,65.2,14.56,411.81,4.892
2020,Arctic,70.2924,156.2558,2.61,1449.0,77.32,13.01,413.83,5.507
2020,Arctic,75.5933,-25.1302,-1.8,525.65,41.52,8.89,416.11,4.474
2020,Arctic,72.5341,-114.3615,-7.39,1185.72,59.18,12.49,413.26,3.669
2020,Arctic,78.5443,-133.4626,-1.25,1266.82,52.73,6.56,417.82,4.08
2020,Arctic,73.7709,-132.3457,-0.71,737.67,51.92,12.44,418.67,4.489
2020,Arctic,70.4605,-80.4846,-2.92,1045.14,67.26,14.5,414.15,3.992
2020,Arctic,81.1879,174.939,1.02,491.56,53.01,16.39,417.58,4.708
2020,Arctic,80.4477,-134.0125,-3.56,421.15,67.88,19.28,420.96,4.604
2020,Arctic,67.5392,-8.0411,-9.43,1020.78,95.26,19.08,418.07,3.684
2020,Arctic,72.236,5.8875,1.13,718.26,49.47,12.71,415.12,4.295
2020,Arctic,66.6023,4.1359,-1.52,355.13,56.79,9.61,414.55,4.665
2020,Arctic,72.38,-71.0914,0.36,384.73,86.67,18.82,414.84,4.378
2020,Arctic,69.3549,14.5813,-9.93,766.27,57.99,14.38,414.6,4.119
2021,North America,63.9368,-159.2479,-7.79,497.2,67.3,9.35,415.72,3.936
2021,North America,32.5501,-51.2683,11.97,899.27,49.5,10.55,413.92,5.717
2021,North America,45.4755,-148.3531,14.14,869.9,57.75,14.77,416.67,6.538
2021,North America,46.3479,-133.6312,19.53,1143.21,45.38,10.77,416.11,6.893
2021,North America,53.7928,-156.8575,17.24,1899.86,64.7,10.76,415.2,6.665
2021,North America,40.9023,-109.932,13.33,1071.44,52.01,17.87,415.01,6.239
2021,North America,58.0033,-82.6849,9.92,1078.32,49.97,8.38,417.3,5.126
2021,North America,55.796,-69.9603,11.58,662.81,54.29,13.71,420.14,6.16
2021,North America,25.8111,-97.7864,9.09,1469.3,53.29,20.22,418.52,6.754
2021,North America,36.1809,-96.4329,13.73,884.85,46.89,12.49,415.39,5.855
2021,North America,30.7204,-98.5966,23.95,977.91,47.75,7.48,418.24,6.841
2021,North America,44.0415,-59.4678,11.41,1620.79,66.53,12.98,418.45,6.307
2021,North America,48.9724,-143.9829,14.39,1155.42,48.9,11.58,421.45,6.744
2021,North America,67.9446,-140.7921,-14.99,1415.2,58.9,11.17,416.11,2.731
2021,North America,35.0072,-128.7617,10.77,536.35,64.85,14.2,419.24,5.765
2021,North America,52.3882,-142.8744,12.17,1211.15,42.51,11.25,417.4,6.228
2021,North America,28.8868,-157.7355,16.89,960.5,88.29,6.65,416.05,5.671
2021,North America,44.1014,-130.9308,18.94,715.84,55.0,7.11,416.53,6.271
2021,North America,38.103,-99.5492,14.37,1387.23,53.32,5.54,420.68,6.625
2021,North America,39.706,-98.8104,22.24,643.19,52.36,11.19,420.02,6.832
